transcript_id,CM_D0_R1,CM_D0_R2,CM_D18_R1,CM_D18_R2,CM_D3_R1,CM_D3_R2
ENST00000416673.6,22,36,6,0,0,22
ENST00000391616.3,10,21,1,5,4,37
ENST00000449021.1,2,2,6,1,1,2
MSTRG.22895.7,17,0,12,18,12,14
MSTRG.22895.8,33,16,31,7,119,20
ENST00000393167.7,19,0,0,22,0,0
ENST00000409842.5,54,0,0,51,0,38
MSTRG.22896.5,17,1,37,64,159,0
ENST00000683472.1,0,0,38,89,0,3
MSTRG.22896.8,96,64,622,474,280,655
MSTRG.22896.9,6,0,482,0,126,42
ENST00000465711.5,34,0,0,0,0,75
ENST00000409875.5,8,80,0,2,2,17
MSTRG.22896.16,11,1,76,27,247,81
ENST00000493876.2,5,4,56,18,39,34
ENST00000476236.1,13,5,70,27,48,79
ENST00000486403.1,93,8,14,158,0,73
ENST00000424612.1,0,0,0,0,6,6
ENST00000365557.1,0,0,2,0,0,0
ENST00000409106.5,0,0,0,40,0,0
ENST00000420066.1,0,0,0,0,0,0
ENST00000470204.2,0,0,0,0,0,0
ENST00000577987.3,0,1,0,1,0,0
ENST00000469702.5,14,14,16,5,6,0
ENST00000245680.7,1778,2415,1744,3527,1500,3516
MSTRG.22897.3,128,351,858,159,485,421
ENST00000459683.5,13,15,30,21,29,13
ENST00000469314.1,7,1,40,7,3,5
ENST00000447673.1,1,7,5,4,3,8
ENST00000485214.1,1,1,11,2,1,9
ENST00000409342.1,36,27,99,87,20,12
ENST00000498768.1,38,57,39,32,51,82
ENST00000460863.1,1,1,7,1,1,4
ENST00000663402.1,0,0,0,0,0,0
MSTRG.22906.2,0,0,0,0,10,0
ENST00000660948.1,0,0,0,0,0,0
ENST00000670955.1,0,0,0,0,0,0
ENST00000656323.1,0,0,0,0,0,0
ENST00000412690.1,0,0,0,0,0,0
ENST00000420161.1,0,0,8,0,0,0
ENST00000658731.1,0,0,0,0,0,0
ENST00000390880.2,0,0,0,0,0,0
ENST00000435407.1,0,0,5,5,0,3
ENST00000420579.1,0,0,8,37,0,9
ENST00000689404.1,0,0,0,0,0,9
ENST00000446401.1,0,0,0,0,0,0
MSTRG.22900.1,0,10,29,12,10,30
ENST00000446821.5,0,7,0,0,0,0
ENST00000687580.1,9,41,34,26,33,26
MSTRG.22901.1,13,22,33,59,3,46
MSTRG.22902.1,13,20,29,63,28,19
ENST00000602760.2,45,72,66,42,73,59
ENST00000443297.5,44,37,0,27,16,26
ENST00000263238.7,7368,7473,2792,4727,3855,5653
ENST00000415792.5,2,0,0,0,0,0
ENST00000535589.3,234,4,14,380,12,3
ENST00000624567.1,12,4,22,13,22,2
ENST00000489779.1,2,1,16,1,2,1
ENST00000484165.1,4,2,40,7,19,3
ENST00000478928.1,253,143,511,92,346,309
MSTRG.22908.1,3,6,5,17,2,8
ENST00000436732.5,0,0,0,0,0,0
ENST00000410059.6,0,0,0,0,0,0
ENST00000417844.1,0,0,0,0,0,0
ENST00000446992.1,0,0,0,0,0,0
ENST00000492708.1,0,0,0,0,0,0
ENST00000393146.6,0,0,0,0,0,0
ENST00000664735.1,0,0,0,0,0,0
ENST00000664094.1,0,0,14,0,0,0
ENST00000666436.1,0,0,13,8,44,0
ENST00000665937.1,0,0,0,0,0,0
ENST00000448663.5,0,0,0,0,0,0
ENST00000665204.1,0,0,17,0,0,0
MSTRG.22939.8,0,0,0,0,21,0
ENST00000393147.6,0,411,0,266,0,492
ENST00000310323.12,0,28,238,0,0,0
ENST00000429914.5,0,1,0,0,0,0
ENST00000419287.1,0,0,0,0,3,0
ENST00000488208.1,0,0,0,0,0,0
ENST00000446095.1,0,0,5,0,0,0
ENST00000668438.1,0,1,2,0,3,2
ENST00000461250.5,11,12,47,2,14,3
ENST00000409163.5,203,0,0,0,204,0
ENST00000690023.1,4,1,1,0,1,0
ENST00000432658.2,52,45,19,35,27,45
MSTRG.22939.7,84,6,54,132,0,0
MSTRG.22939.10,25,9,89,0,0,0
ENST00000486885.5,9,3,7,0,4,14
MSTRG.22939.15,9,0,0,0,0,0
ENST00000473362.1,2,2,4,3,0,0
ENST00000605241.1,0,0,0,0,0,0
ENST00000355719.4,0,0,0,0,0,0
ENST00000437562.1,0,0,1,4,0,0
ENST00000420950.1,0,0,0,0,0,0
MSTRG.22916.1,0,0,0,18,0,0
ENST00000435623.1,0,2,4,0,0,0
ENST00000436242.1,0,0,10,5,4,5
ENST00000431831.1,0,0,2,0,0,0
MSTRG.22920.1,0,7,4,9,20,0
MSTRG.22921.1,0,0,33,6,3,4
MSTRG.22922.1,0,8,37,12,0,29
MSTRG.22911.3,0,4,4,0,7,19
ENST00000459241.1,0,0,0,0,0,0
ENST00000440211.1,0,0,16,0,0,1
MSTRG.22927.1,0,0,8,14,0,4
MSTRG.22928.1,0,0,8,0,2,21
MSTRG.22930.1,0,0,7,2,17,0
MSTRG.22933.1,0,2,8,27,0,0
MSTRG.22911.7,0,0,0,11,5,15
MSTRG.22911.1,7,0,0,50,30,73
MSTRG.22911.2,4,10,13,29,3,15
MSTRG.22923.1,1,0,8,18,5,11
MSTRG.22924.1,14,6,143,72,13,42
MSTRG.22929.1,2,2,27,6,1,0
MSTRG.22931.1,12,115,13,0,5,6
MSTRG.22932.1,16,33,5,0,1,0
MSTRG.22931.2,65,158,0,0,6,76
MSTRG.22934.1,2,2,122,24,11,19
MSTRG.22935.1,2,1,8,15,0,2
MSTRG.22936.1,3,2,19,10,28,13
MSTRG.22911.4,37,42,344,63,102,131
MSTRG.22911.5,2,42,15,17,2,11
MSTRG.22937.1,3,13,16,5,4,37
ENST00000658567.1,4,6,74,6,5,9
MSTRG.22911.6,6,31,108,43,38,77
MSTRG.22910.1,0,2,0,0,18,0
ENST00000656175.1,45,45,24,21,67,81
ENST00000457110.1,2,4,2,0,0,5
ENST00000439955.1,0,7,0,0,3,0
ENST00000445332.1,0,0,0,0,0,0
ENST00000420330.1,30,66,76,58,59,119
ENST00000664381.1,46,17,11,18,76,57
ENST00000668696.1,42,80,67,90,73,211
ENST00000415038.1,0,0,0,0,0,0
ENST00000263239.7,7267,6589,1424,2244,1812,2702
ENST00000474694.1,1,3,3,0,5,4
ENST00000489933.1,19,25,79,5,53,75
ENST00000476149.1,407,286,325,115,207,341
ENST00000461443.1,18,19,38,6,34,14
ENST00000430851.1,0,0,0,0,0,0
ENST00000434708.1,0,0,15,0,16,0
ENST00000319432.9,0,0,0,0,0,0
ENST00000437999.5,0,1,1,0,0,0
ENST00000588042.1,0,0,7,5,7,9
ENST00000629927.1,0,0,5,0,10,0
ENST00000627378.1,0,0,8,3,0,2
ENST00000627106.2,0,0,0,0,0,0
ENST00000591103.1,0,7,6,5,10,2
ENST00000628427.1,0,0,0,0,0,3
ENST00000468841.3,0,0,0,0,0,0
ENST00000627626.1,0,0,0,0,0,0
ENST00000376300.7,986,1086,756,1144,785,721
MSTRG.22950.3,674,681,1241,848,908,1903
ENST00000474546.1,1,1,5,2,1,1
ENST00000426307.1,2,0,11,6,2,1
ENST00000470650.1,5,7,7,7,6,5
ENST00000466171.1,1,1,3,1,1,1
ENST00000488908.1,1,1,1,1,4,1
MSTRG.22950.9,25,27,45,6,73,18
ENST00000460781.1,1,2,0,2,2,0
ENST00000585381.3,8,0,16,0,7,4
ENST00000474006.1,1,1,7,1,1,1
ENST00000630241.1,4,0,7,0,17,0
ENST00000627670.3,2,0,0,1,0,6
ENST00000588733.1,5,3,7,7,0,13
ENST00000623784.2,26,56,31,48,6,65
ENST00000411929.5,0,0,0,0,0,0
ENST00000245787.9,0,481,607,7,0,1023
ENST00000471186.5,0,0,0,0,0,0
ENST00000485520.5,0,0,0,0,0,0
ENST00000467223.5,122,0,0,10,0,0
MSTRG.22948.6,576,453,0,920,273,0
MSTRG.22948.7,62,0,0,0,0,777
ENST00000488995.1,5,4,15,24,0,14
ENST00000479999.1,12,12,98,549,200,17
ENST00000414886.5,0,0,0,0,0,0
ENST00000661786.2,0,11,0,0,3,0
ENST00000449819.2,0,0,0,0,0,0
ENST00000449075.3,0,0,0,0,0,0
ENST00000688717.1,0,0,1,0,0,0
ENST00000701291.2,0,0,0,0,0,0
ENST00000647942.1,0,0,0,0,1,0
ENST00000648779.1,3,1,0,0,10,2
ENST00000669120.3,11,45,30,13,15,43
ENST00000687658.1,1,1,2,1,1,10
ENST00000272520.4,32,59,0,30,0,30
ENST00000582256.1,1,0,0,0,0,0
ENST00000654197.1,0,0,0,0,0,0
ENST00000393106.6,11,128,0,6,0,241
ENST00000393110.7,1792,829,118,162,214,102
ENST00000393107.2,183,118,0,0,115,393
ENST00000409811.5,16,0,0,0,0,4
MSTRG.22956.5,222,76,28,14,78,63
ENST00000454260.1,68,46,14,10,34,28
MSTRG.22959.3,0,0,27,0,0,124
MSTRG.22959.4,0,3,0,0,62,18
ENST00000409523.1,0,0,0,0,0,0
ENST00000409877.5,0,0,0,0,0,0
ENST00000414534.1,0,0,0,0,0,0
ENST00000498049.1,0,0,5,0,0,0
ENST00000535617.5,0,1,0,0,0,0
ENST00000627093.2,0,0,0,0,0,0
ENST00000409094.5,0,151,0,0,85,2
ENST00000311521.8,0,0,0,0,27,0
ENST00000627305.2,0,2,0,0,3,0
ENST00000334816.12,90,56,62,93,0,34
ENST00000409466.6,29,36,0,63,49,11
ENST00000535757.5,18,22,7,21,9,40
ENST00000492375.1,63,35,37,62,77,139
ENST00000355857.8,2836,1531,494,655,679,1715
ENST00000460901.1,5,0,0,0,26,0
ENST00000393103.2,56,0,9,2,89,0
ENST00000475783.1,52,67,24,24,114,110
ENST00000417645.1,0,0,0,0,0,0
ENST00000465296.1,0,48,4,0,0,7
ENST00000494326.5,0,0,0,0,0,0
ENST00000485440.1,0,0,0,3,0,0
ENST00000630739.2,0,0,0,0,0,0
ENST00000627145.1,0,0,0,0,0,0
ENST00000457436.2,0,0,0,0,0,0
ENST00000413602.1,0,0,0,0,0,0
ENST00000409826.1,237,0,161,124,192,299
ENST00000306406.5,265,483,49,34,57,474
ENST00000019103.8,30,44,23,16,6,42
MSTRG.22964.1,4,13,9,4,10,26
ENST00000657643.1,2,4,0,13,0,0
ENST00000463985.6,0,0,2,10,16,3
ENST00000413057.6,0,0,42,0,0,0
ENST00000413369.8,0,0,0,0,0,0
ENST00000442513.7,0,0,16,0,12,3
ENST00000594033.5,0,0,23,0,30,2
ENST00000598644.5,0,10,40,24,30,65
MSTRG.22966.8,0,0,98,48,0,4
ENST00000594371.1,0,0,23,0,5,0
ENST00000488358.1,0,0,0,0,4,0
ENST00000475569.2,0,0,26,45,0,11
ENST00000594141.1,0,0,3,0,0,0
ENST00000597189.1,0,0,0,0,0,0
ENST00000599827.1,0,0,3,0,1,0
ENST00000443972.5,0,0,5,0,0,0
ENST00000600951.1,0,0,0,0,0,0
ENST00000434869.1,0,0,2,0,0,0
ENST00000464578.1,0,0,0,0,0,0
ENST00000295220.10,13,8,68,92,71,80
ENST00000432914.1,0,0,0,0,0,0
MSTRG.22961.4,0,21,0,32,0,24
ENST00000445518.1,0,32,8,27,0,44
ENST00000409951.1,0,15,0,0,0,0
ENST00000401466.5,232,194,0,0,0,115
ENST00000424086.5,310,49,23,104,0,60
MSTRG.22961.3,443,442,527,633,407,986
ENST00000272521.7,418,213,27,0,191,36
ENST00000496203.5,7,0,0,7,7,0
ENST00000460162.1,0,2,5,3,0,0
ENST00000485247.1,0,1,0,0,0,0
ENST00000433888.5,0,0,0,0,0,0
ENST00000441089.1,0,44,40,0,0,0
MSTRG.22967.1,467,1082,486,1061,0,769
ENST00000263708.7,2452,1101,685,613,662,825
ENST00000420482.5,2,0,3,0,0,4
ENST00000460289.5,1,2,0,1,0,0
ENST00000488279.6,3,2,1,3,6,2
MSTRG.22967.7,126,911,3,0,42,127
MSTRG.22968.1,2,2,4,0,18,2
ENST00000430976.5,71,576,232,25,146,300
MSTRG.22969.1,1,7,1,0,17,1
ENST00000488896.1,2,1,15,2,6,5
ENST00000431283.1,1,1,7,3,1,3
ENST00000469511.1,1,1,1,1,2,1
ENST00000443902.6,0,83,233,0,279,339
ENST00000489017.5,0,0,1,1,0,0
MSTRG.22974.7,0,1,51,34,0,0
ENST00000455707.1,0,0,0,0,0,0
ENST00000365176.1,0,0,0,0,0,0
ENST00000263713.10,1203,1474,1650,2977,1303,731
ENST00000331393.8,475,870,138,145,285,442
ENST00000443124.5,44,3,7,11,29,33
ENST00000452780.1,397,405,0,0,0,173
ENST00000466241.1,1,3,13,1,4,6
ENST00000461128.1,2,1,6,2,1,1
ENST00000495030.1,22,66,141,24,58,101
ENST00000488691.1,2,1,14,3,1,1
ENST00000445926.1,2,3,3,10,0,0
ENST00000440974.1,7,1,4,3,1,2
ENST00000450967.1,1,2,2,0,3,2
ENST00000429447.1,9,3,10,10,0,13
ENST00000415971.1,2,4,6,11,10,6
ENST00000438005.1,12,10,13,0,0,15
ENST00000426077.3,1229,1238,942,1783,1105,1597
ENST00000447591.5,0,0,0,0,0,0
ENST00000420510.5,0,1,4,0,0,0
ENST00000272519.10,0,27,0,1367,0,1369
ENST00000631312.2,0,0,0,0,0,0
ENST00000470417.1,0,23,0,0,0,0
ENST00000689405.2,0,3,21,4,10,8
MSTRG.22971.11,0,0,0,0,1105,297
ENST00000431732.5,2,9,29,0,20,0
MSTRG.22971.7,959,1394,766,27,53,39
MSTRG.22971.8,91,0,0,0,0,0
ENST00000412383.5,6,0,0,0,0,0
ENST00000449649.1,2,2,0,0,0,0
ENST00000437837.1,0,0,0,12,0,0
ENST00000413991.1,0,0,0,0,0,0
ENST00000651018.1,0,0,0,0,0,0
ENST00000655876.1,8,0,0,0,0,0
ENST00000667989.1,0,0,7,0,0,0
ENST00000432474.2,0,0,0,0,0,0
ENST00000667994.1,10,9,0,0,0,11
ENST00000444963.1,0,0,0,0,0,0
ENST00000482119.6,0,0,0,0,0,0
ENST00000341310.10,0,0,4,0,0,0
ENST00000438299.5,0,0,0,0,0,0
ENST00000452692.5,0,0,0,0,0,0
ENST00000437950.5,0,0,0,0,0,0
ENST00000433812.1,0,1,0,1,0,0
ENST00000603720.1,0,4,13,2,0,0
ENST00000421820.1,2,0,0,0,0,0
MSTRG.22973.1,3,2,4,16,0,3
ENST00000472722.5,3,0,0,12,0,11
ENST00000361492.9,1463,1124,6,765,8,21
MSTRG.22984.4,1504,523,940,642,278,180
ENST00000445186.5,21,0,0,0,0,0
ENST00000418323.6,1,0,0,0,0,0
ENST00000452319.6,381,41,0,95,0,521
ENST00000360874.10,1,1,0,0,0,0
ENST00000464621.1,0,1,0,0,0,0
ENST00000263707.6,407,761,44,283,82,41
ENST00000452274.7,0,1,0,0,0,0
ENST00000263710.8,0,0,0,0,0,0
ENST00000409078.8,0,6,0,0,4,0
ENST00000455322.7,0,8,1154,10,1,0
ENST00000541377.5,0,0,6,0,5,7
MSTRG.22993.1,0,0,1234,4403,0,0
ENST00000700754.1,0,0,0,0,0,0
MSTRG.22993.13,0,486,0,0,219,0
MSTRG.22993.15,0,150,0,26,1,310
ENST00000430234.5,0,0,6,0,1,1
ENST00000410535.1,0,0,14,0,7,5
ENST00000667483.1,0,58,0,0,51,11
ENST00000662168.1,0,0,0,0,0,0
ENST00000668016.1,0,0,0,0,1,1
ENST00000414554.8,0,36,0,0,217,20
ENST00000659307.2,0,40,0,0,0,0
ENST00000439321.1,0,0,0,0,0,0
ENST00000419902.4,0,57,0,77,0,0
ENST00000690074.1,0,10,20,0,0,0
ENST00000666647.1,0,8,0,4,0,0
ENST00000423105.5,0,0,0,0,0,0
ENST00000451734.1,0,0,0,0,0,0
ENST00000455432.5,0,0,0,0,0,0
ENST00000603900.1,0,0,0,0,0,0
ENST00000490717.5,0,0,0,0,0,0
ENST00000478165.5,0,0,0,0,0,0
ENST00000498545.5,0,110,0,0,0,0
ENST00000661690.1,0,0,0,0,0,0
ENST00000657823.1,0,0,0,0,0,0
ENST00000663836.1,0,0,0,0,0,0
ENST00000659754.1,0,0,0,0,0,0
ENST00000422649.2,0,0,0,0,0,0
ENST00000654814.1,0,0,0,0,0,0
ENST00000654341.1,0,0,0,0,0,0
ENST00000422238.6,0,0,0,0,0,0
ENST00000438722.6,0,0,0,0,0,0
ENST00000651479.1,0,0,0,0,0,0
ENST00000654583.1,0,0,0,0,0,0
ENST00000664529.1,0,0,0,0,0,0
ENST00000656779.1,0,0,0,0,0,0
ENST00000668260.1,0,0,0,0,0,0
ENST00000664416.1,0,0,0,0,0,0
ENST00000435895.5,0,0,0,0,0,0
ENST00000657005.1,0,0,0,0,0,0
ENST00000696935.1,4867,5,28,0,18,26
MSTRG.22993.8,20,5794,0,10,4604,4710
MSTRG.22993.9,19,0,1191,786,0,0
ENST00000700755.1,0,0,0,0,0,0
ENST00000472776.1,45,48,63,17,32,60
MSTRG.22993.14,355,10,237,3,26,586
ENST00000463621.3,2,2,2,0,5,4
ENST00000491646.1,3,15,53,12,10,22
ENST00000418989.5,2,2,0,0,0,0
ENST00000449975.1,1,0,1,1,11,1
ENST00000474065.5,1,1,3,3,1,1
ENST00000480007.1,2,4,17,3,5,2
ENST00000485112.1,14,34,24,22,22,18
ENST00000577914.1,24,20,44,13,20,3
ENST00000580972.1,8,3,6,10,50,11
ENST00000670491.1,90,97,63,78,30,84
ENST00000654001.1,3,1,3,0,0,0
ENST00000671498.1,50,23,0,0,0,3
ENST00000669018.1,33,95,83,86,0,146
ENST00000413904.6,9,59,0,0,0,12
ENST00000447668.2,31,43,65,53,0,103
MSTRG.22998.1,2,1,3,23,7,18
ENST00000433385.1,2,1,8,22,5,20
MSTRG.23000.1,23,43,13,13,5,33
ENST00000624478.1,4,10,11,1,1,11
ENST00000658781.1,29,25,37,24,0,47
ENST00000412580.1,12,24,11,4,4,13
MSTRG.23003.1,2,0,1,3,2,15
ENST00000285814.9,2934,2242,570,814,939,1070
ENST00000481978.5,6,3,3,5,8,3
ENST00000498570.1,6,3,10,4,12,7
ENST00000447132.5,87,30,31,24,29,55
ENST00000477693.1,36,26,92,37,121,60
ENST00000536142.5,612,0,1,0,30,0
ENST00000389682.8,1986,3249,957,1684,3241,4121
ENST00000467324.5,2122,2439,567,1493,9,22
ENST00000483698.5,30,15,21,12,52,16
ENST00000490104.5,1927,1606,0,0,0,0
ENST00000495112.1,286,148,28,0,0,0
ENST00000481818.1,1,1,1,1,0,0
ENST00000409193.1,1395,127,80,56,156,143
ENST00000423939.2,0,0,0,0,0,0
ENST00000431078.1,0,0,0,0,0,0
ENST00000470921.1,0,0,1,0,2,0
ENST00000458380.1,0,0,0,0,0,0
ENST00000667791.1,0,0,0,0,0,0
ENST00000605094.1,0,0,0,0,0,0
ENST00000682447.1,11,17,49,26,45,39
ENST00000444277.1,4,6,1,2,3,3
ENST00000440317.1,64,55,15,34,44,52
ENST00000459787.1,0,0,9,0,0,0
ENST00000440018.1,0,1,16,1,8,3
ENST00000484700.2,26,32,29,6,44,13
ENST00000259254.9,419,707,352,390,402,512
ENST00000409836.3,298,117,85,223,58,73
ENST00000356887.12,12,0,7,12,19,10
ENST00000659964.1,0,13,0,15,0,7
ENST00000567613.2,13,14,13,6,1,8
ENST00000564121.1,11,58,20,7,22,62
ENST00000259238.8,0,6,0,3,0,0
ENST00000351659.7,0,0,0,0,0,0
ENST00000357970.7,0,0,0,0,0,0
ENST00000376113.6,0,0,0,0,0,0
ENST00000393041.7,0,0,0,0,0,0
ENST00000352848.8,0,0,0,0,0,0
ENST00000466111.5,0,0,0,0,2,0
MSTRG.23005.2,390,264,0,551,85,117
MSTRG.23005.1,320,422,114,509,87,186
MSTRG.23005.3,27,0,0,543,0,822
ENST00000393040.7,354,249,0,428,73,83
ENST00000348750.8,229,0,0,26,0,82
ENST00000346226.7,8,0,0,0,0,17
MSTRG.23005.12,216,636,1714,612,443,125
ENST00000316724.10,2,0,0,3,0,0
ENST00000462958.5,1,1,127,8,12,0
ENST00000409400.1,300,380,151,562,79,121
ENST00000484253.1,6,11,9,10,0,6
ENST00000474030.5,0,0,0,0,0,0
ENST00000419985.5,0,0,0,0,0,0
ENST00000429925.5,0,0,0,0,0,0
ENST00000442644.5,0,0,0,0,0,0
ENST00000427769.5,0,0,0,0,0,0
ENST00000431364.1,0,0,0,0,0,0
ENST00000409048.1,0,0,0,21,0,0
ENST00000464089.1,0,0,8,0,3,0
ENST00000402125.2,0,0,0,0,0,0
ENST00000580343.1,0,0,0,0,0,0
ENST00000234071.8,10,0,34,0,16,0
ENST00000409327.2,0,0,0,0,0,0
MSTRG.23010.1,0,0,22,16,5,40
ENST00000426778.5,0,222,0,0,0,214
ENST00000647496.1,0,0,0,0,0,0
ENST00000646654.1,0,0,0,0,0,0
ENST00000645736.1,0,0,0,0,0,0
ENST00000644317.1,0,47,0,0,152,0
ENST00000645504.1,0,0,0,0,1,0
ENST00000456257.1,0,0,8,2,8,0
ENST00000642308.1,0,0,0,0,0,0
ENST00000462306.5,0,1,23,0,2,0
ENST00000490062.1,0,4,0,0,1,0
ENST00000409947.5,0,0,0,0,0,0
ENST00000363380.1,0,0,2,0,0,0
MSTRG.23016.1,0,0,4,23,0,0
ENST00000692842.2,0,26,7,17,0,35
ENST00000685635.1,0,0,0,0,0,0
ENST00000654207.3,0,0,1,0,0,0
ENST00000654347.2,0,0,0,0,0,0
ENST00000685004.2,0,0,0,0,0,0
ENST00000664447.2,167,191,273,392,208,322
ENST00000335247.11,10,18,15,5,0,32
MSTRG.23007.1,3,6,17,15,28,40
MSTRG.23008.1,4,9,50,45,17,9
MSTRG.23009.1,4,5,35,6,27,19
ENST00000412499.1,2,3,2,2,1,1
ENST00000285398.7,1337,1776,247,1129,1363,1978
ENST00000646042.1,210,160,663,710,159,693
ENST00000647169.1,3,0,0,1,5,1
ENST00000445889.5,1156,0,11,11,5,0
ENST00000491292.5,59,15,136,16,111,91
ENST00000645233.1,103,103,568,115,146,280
ENST00000645467.1,2,0,50,0,0,12
ENST00000642972.1,9,1,4,5,3,2
ENST00000494464.5,10,0,0,0,3,0
ENST00000643982.1,8,6,5,5,3,13
ENST00000460485.1,1,2,5,1,13,4
ENST00000655875.1,6,0,13,6,18,7
ENST00000651019.1,11,2,33,2,9,11
ENST00000682094.1,1453,2434,1687,2277,1559,2020
ENST00000344908.9,24,9,8,0,7,3
MSTRG.23014.4,53,72,292,148,136,126
ENST00000693466.2,19,36,1,29,0,24
ENST00000433673.2,6,3,32,46,24,23
ENST00000692574.2,8,3,85,4,63,9
ENST00000688447.1,6,8,3,10,17,23
MSTRG.23018.1,12,13,0,19,15,13
ENST00000657275.1,21,29,25,0,13,54
MSTRG.23019.1,3,5,5,21,5,6
ENST00000412979.1,0,0,7,5,0,0
ENST00000631170.2,0,0,0,2,0,0
ENST00000628112.2,0,0,0,0,0,0
ENST00000629005.2,0,0,0,0,0,0
ENST00000629928.2,0,0,0,0,0,0
ENST00000628885.2,0,0,0,0,0,0
ENST00000628499.2,0,0,0,0,0,0
ENST00000630924.2,0,0,0,2,0,0
ENST00000630740.2,0,0,22,0,0,0
ENST00000454503.6,0,0,3,0,0,0
ENST00000598696.5,0,0,8,0,0,0
ENST00000595561.5,0,0,0,0,0,0
ENST00000598065.5,0,3,0,0,3,0
ENST00000628607.2,0,8,5,3,7,4
ENST00000625659.2,0,0,0,0,0,0
ENST00000627205.2,0,2,0,0,9,4
ENST00000625623.2,0,0,0,0,0,0
ENST00000629356.2,0,0,0,0,0,0
ENST00000629464.2,0,0,0,0,0,0
ENST00000625610.2,0,0,0,0,0,0
ENST00000626512.2,0,0,0,0,0,2
ENST00000626032.1,0,0,0,0,0,0
ENST00000365559.1,0,0,7,7,5,0
ENST00000619302.1,0,0,0,16,56,58
ENST00000495369.1,0,0,0,0,0,0
ENST00000479083.1,0,0,0,0,0,0
ENST00000478949.1,0,1,9,2,5,0
ENST00000460511.5,0,0,0,0,0,0
ENST00000483889.5,0,0,0,0,0,6
ENST00000629695.2,6,0,0,0,4,0
ENST00000596439.5,8,10,18,4,11,13
ENST00000626634.2,4,0,0,0,0,0
ENST00000599001.4,16,8,0,6,7,24
ENST00000627259.2,13,14,30,9,11,6
ENST00000626387.2,4,0,11,10,0,0
ENST00000626901.2,2,0,13,7,5,0
ENST00000631042.2,9,7,7,0,6,3
ENST00000625508.2,3,5,6,0,7,0
MSTRG.23023.1,4,4,24,2,25,3
ENST00000637187.2,30,34,86,30,568,24
ENST00000295321.9,3526,4410,958,1860,1337,2306
ENST00000497888.1,7,15,29,6,15,25
ENST00000409725.1,19,25,13,6,9,13
ENST00000486662.1,2,0,0,7,0,0
ENST00000436740.1,1,1,1,0,2,1
ENST00000409816.8,0,0,20,0,0,0
ENST00000428314.5,0,0,0,0,0,0
ENST00000437387.5,0,0,0,0,0,0
ENST00000496841.5,0,0,19,0,0,0
ENST00000409090.1,0,0,0,0,0,0
ENST00000491278.5,0,0,19,2,0,0
ENST00000609697.1,0,0,13,0,0,0
ENST00000494959.1,0,0,0,0,0,0
ENST00000426981.5,0,0,174,0,0,0
ENST00000469300.6,0,0,154,26,25,19
ENST00000494613.5,0,0,0,0,0,21
ENST00000409754.5,0,0,9,2,0,0
ENST00000324938.9,0,0,0,40,0,0
ENST00000484252.5,0,0,38,0,0,27
ENST00000409455.5,0,0,156,0,0,0
ENST00000409808.6,0,0,42,5,0,0
MSTRG.23024.9,0,0,277,0,0,0
ENST00000410011.5,0,0,0,0,0,0
ENST00000410038.5,0,0,0,0,4,0
ENST00000545738.6,0,0,0,0,0,0
ENST00000409254.1,0,0,0,0,0,0
ENST00000582671.1,0,0,10,8,0,0
ENST00000496086.6,0,0,0,0,0,0
ENST00000486700.2,0,0,0,0,0,0
ENST00000272644.7,0,0,0,0,0,0
ENST00000423019.1,0,0,0,0,0,0
ENST00000393018.3,0,0,0,0,0,0
ENST00000310981.6,0,0,0,0,0,0
ENST00000436787.5,0,0,0,0,0,0
ENST00000363520.1,0,1,0,0,0,0
ENST00000365662.1,0,0,0,0,0,0
ENST00000409286.5,51,0,14,6,0,0
ENST00000476932.5,20,0,40,5,0,0
ENST00000355119.9,13,0,196,708,0,0
ENST00000466410.5,12,37,0,13,33,10
ENST00000413578.5,8,0,10,5,0,0
ENST00000544369.5,7,0,194,28,7,4
ENST00000322313.9,5626,4800,1902,3221,3228,4749
MSTRG.23031.1,131,105,52,36,74,122
ENST00000393006.5,100,220,363,245,90,197
ENST00000409658.7,401,619,794,784,354,609
ENST00000408998.1,5,7,12,0,0,8
ENST00000364600.1,2,0,2,3,0,0
ENST00000621313.1,11,5,7,6,0,9
ENST00000272645.9,5941,6057,1610,2748,2596,3749
ENST00000409955.1,195,130,53,16,48,158
ENST00000442758.1,79,76,9,31,6,49
MSTRG.23026.3,186,159,28,73,0,150
ENST00000487079.1,62,56,0,30,0,43
ENST00000409698.1,3,4,11,16,4,18
ENST00000614637.1,3,2,2,2,2,13
ENST00000679797.1,0,18,39,15,0,0
ENST00000681549.1,0,5,0,0,0,0
ENST00000393001.1,0,71,11,204,380,23
ENST00000681313.1,0,0,0,0,0,0
ENST00000681844.1,0,0,0,0,0,0
ENST00000680045.1,0,0,0,106,8,0
ENST00000680246.1,0,0,324,413,0,0
ENST00000272647.10,738,863,413,569,396,777
MSTRG.23034.4,698,1041,0,406,0,29
ENST00000679574.1,220,336,0,0,398,328
MSTRG.23034.8,205,96,318,191,398,976
ENST00000680886.1,640,0,0,0,0,89
ENST00000680603.1,72,43,84,37,49,58
ENST00000680145.1,11,5,49,3,19,46
ENST00000680431.1,9,0,8,0,0,0
ENST00000695238.1,1,1,1,1,1,1
ENST00000609350.1,95,67,143,192,155,187
ENST00000659745.1,32,23,61,59,91,80
ENST00000423267.1,0,0,0,0,0,0
MSTRG.23037.1,925,262,138,203,379,1328
